# Water XXs by subsector
sector,subsector,var1,var2,var3,var4,unit_conv
RootTuber,RootTuber_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NewZealand,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Tasmania,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_AmazonR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BrzCstE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BrzCstN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BrzCstS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ParnaibaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SaoFrancR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TocantinsR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Caribbean,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_CntAmer,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SAmerCstN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_AmurR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BlackSeaS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_CaspianE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_CaspianNE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_CaspianSW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Gobi,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_LBalkash,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ObR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UralR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_VolgaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_YeniseiR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BoHai,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ChinaCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GangesR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Hainan,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Hong,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_HuangHeR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Mekong,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RusCstSE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SChinaSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Salween,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Tarim,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_XunJiang,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Yangtze,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ZiyaHe,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MagdalenaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_OrinocoR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BalticSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DanubeR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DaugavaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DnkGrmCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ElbeR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NarvaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NemanR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_OderR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_PolandCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_WislaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DouroR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_EbroR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_EmsWeserR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_EngWales,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Finland,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_FranceCstS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_FranceCstW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Gironde,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GuadalqR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GuadianaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IberiaCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Ireland,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ItalyCstE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ItalyCstW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_LoireR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MeditIsl,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NevaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_PoR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RhineR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RhoneR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ScheldtR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Scotland,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SeineR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SpainCstSE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Sweden,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TagusR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TiberR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BlackSeaN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DnieperR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DniesterR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DonR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TigrEuphR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ScndnvN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BengalW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BrahmaniR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_CauveryR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GodavariR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IndCstE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IndCstNE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IndCstS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IndCstW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IndusR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_KrishnaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MahanadiR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MahiR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NarmadaR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_PennarR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SabarmatiR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TaptiR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BorneoCstN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IdnE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_IrianJaya,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_JavaTimor,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Kalimantan,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Sulawesi,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Sumatra,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Japan,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Taiwan,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_California,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GrijUsuR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MexBaja,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MexCstNW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MexCstW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MexGulf,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MexInt,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Papaloapan,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RioBalsas,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RioGrande,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RioLerma,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RioVerde,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Tehuantpc,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaColoRS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_YucatanP,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ArabianP,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DeadSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_FarahrudR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Helmand,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Iran,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_PersianGulf,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_RedSeaE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ArabianSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_HamuMashR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BarentsSea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_DvinaRN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_OrangeR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SAmerCstNE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ChileCstN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_PeruCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_BengalBay,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SriLanka,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Korea,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MalaysiaP,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_Phlppns,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_SittaungR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ThaiGulf,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_VietnamCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_FraserR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GreatBasin,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_GreatLakes,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MissouriR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MissppRN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_MissppRS,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_NelsonR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_OhioR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TennR,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_TexasCst,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaColoRN,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaCstE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaCstNE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaCstSE,Water XX,Water XX|Irrigation,,,1
RootTuber,RootTuber_UsaPacNW,Water XX,Water XX|Irrigation,,,1
SheepGoat,Mixed,Water XX,Water XX|Livestock,,,1
SheepGoat,Pastoral,Water XX,Water XX|Livestock,,,1
Soybean,Soybean_AfrCstNE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_NileR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RiftValley,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ShebJubR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AfrIntN,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MeditE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AfrCstSE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_LimpopoR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ZambeziR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ArgColoR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ArgCstN,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MarChiq,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Pampas,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RioLaPlata,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Salinas,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AmazonR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_BrzCstN,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_BrzCstS,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ParnaibaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_SaoFrancR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TocantinsR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_LBalkash,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AmurR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_BoHai,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ChinaCst,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GangesR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Gobi,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Hainan,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Hong,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_HuangHeR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Mekong,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ObR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RusCstSE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_SChinaSea,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Salween,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Tarim,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_XunJiang,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Yangtze,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ZiyaHe,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_DanubeR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_EbroR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_FranceCstS,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_FranceCstW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Gironde,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GuadalqR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GuadianaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_IberiaCst,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ItalyCstE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ItalyCstW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_LoireR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_PoR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RhineR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RhoneR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_SeineR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TagusR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GodavariR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_IndCstW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_KrishnaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MahanadiR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MahiR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_NarmadaR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_SabarmatiR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TaptiR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_JavaTimor,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Kalimantan,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Sulawesi,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Sumatra,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GrijUsuR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MexCstNW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MexGulf,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MexInt,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RioGrande,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_RioVerde,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_YucatanP,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_CaspianE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_CaspianSW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_FarahrudR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_HamuMashR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Helmand,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Iran,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_PersianGulf,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TigrEuphR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AfrCstS,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_OrangeR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_Korea,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_GreatLakes,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MissouriR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MissppRN,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_MissppRS,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_NelsonR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_OhioR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TennR,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_TexasCst,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_UsaCstE,Water XX,Water XX|Irrigation,,,1
Soybean,Soybean_UsaCstSE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstNE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_CongoR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_LChad,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Madagascar,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_NileR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_RiftValley,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_ShebJubR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstNW,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrIntN,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MeditE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MeditS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_SinaiP,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_AfrCstNW,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_AfrIntN,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_MeditE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_MeditS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_NileR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_SinaiP,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstSE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrIntS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AngolaCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_LimpopoR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_ZambeziR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AfrCstW,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_GuineaGulf,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_NigerR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_SenegalR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_VoltaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MarChiq,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_RioLaPlata,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AusCstE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AusCstN,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_AmazonR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_BrzCstE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_BrzCstN,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_BrzCstS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_ParnaibaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_SaoFrancR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_TocantinsR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Caribbean,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_CntAmer,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_GrijUsuR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_SAmerCstN,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_YucatanP,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_BlackSeaS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_CaspianE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_CaspianNE,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_CaspianSW,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_Gobi,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_LBalkash,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_ObR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_UralR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_VolgaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_ChinaCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Hainan,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Hong,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_HuangHeR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Mekong,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_SChinaSea,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Salween,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_XunJiang,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_Yangtze,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MagdalenaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_OrinocoR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_BalticSea,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_DanubeR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_DaugavaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_DnkGrmCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_ElbeR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_NarvaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_NemanR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_OderR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_PolandCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCrop_WislaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_DouroR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_EbroR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_FranceCstS,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_GuadalqR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_GuadianaR,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_IberiaCst,Water XX,Water XX|Irrigation,,,1
SugarCrop,SugarCropC4_MeditIsl,Water XX,Water XX|Irrigation,,,1
